nm_id,name,category,military_class,wb_policy_clause,wb_policy_reason,seller,entity_type,origin,url
883772496,Цифровая рация MD-UV390 DMR 5W AES-256 TYPE-C,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",莆田市涵江区涵西街道程菲菲百货零售超市,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/883772496/detail.aspx
883772637,Комплект рации 1 штуки MD-UV390 5W AES-256 TYPE-C С,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",莆田市涵江区涵西街道程菲菲百货零售超市,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/883772637/detail.aspx
883781117,MD-UV390 DMR AES-256 Type-C Тангента,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",莆田市涵江区白塘镇程继杰百货零售超市,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/883781117/detail.aspx
963370995,Цифровая рация тит MD-UV390 DMR 5W AES-256,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",浩仟零售室,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/963370995/detail.aspx
965749190,Цифровая рация TYT AES-256 TYPE-C 3600 мАч,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника","ООО ""ЛЕГИОН""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/965749190/detail.aspx
968154673,Комплект рации 1 штуки MD-UV390 5W AES-256 TYPE-C С,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",莆田市涵江区涵西街道刘明君装饰材料商店,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/968154673/detail.aspx
968166572,Рация MD-UV390 5W AES-256 TYPE-C 3600 мАч,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",莆田市涵江区瑞恒通讯店（个体工商户）,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/968166572/detail.aspx
971333876,TYT MD-UV390 DMR AES256 3600mAh Type-C 10W,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州洛江珰喻商贸有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/971333876/detail.aspx
971333882,Рация TYT MD-UV390 10W AES256 TYPE-C IP67 Без GPS,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州洛江珰喻商贸有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/971333882/detail.aspx
974126730,LIRA DP-2600V DMR VHF 136-174 МГц шифрование,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州洛江珰喻商贸有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/974126730/detail.aspx
977705570,LIRA DP-2000V DMR VHF 136-174MHz шифрование,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州洛江珰喻商贸有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/977705570/detail.aspx
1043913137,Портативная рация тит MD-UV390 AES-256 Type-C (10Вт) 3600мАч,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",成都杰弗铂电子商务有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/1043913137/detail.aspx
1051688050,Цифровая рация MD-UV390 PLUS 5W AES-256 TYPE-C 3600 мАч,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州市冷桐鞋业有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/1051688050/detail.aspx
1051974565,Автомобильная рация MD-9600 с шифрованием AES 256 50Вт,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника","ИП ""Пушкаренко Андрей Юрьевич""",sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/1051974565/detail.aspx
1104780615,Портативная рация TУT MD-UV990 DMR 10Вт IP67 AES256 Type-C,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州方寸海纳国际贸易有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/1104780615/detail.aspx
1217536864,Рация TYT MD-UV990 AES-256 10W IP67 3600 мАч Type-C,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",Ruhunt,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/1217536864/detail.aspx
1218204660,Рация TYT MD-UV390 AES-256 10W IP67 3600 мАч Type-C GPS,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",Ruhunt,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/1218204660/detail.aspx
1228543190,Цифровая рация тит TYT MD-UV390 DMR 10W AES-256 TYPE-C,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника","ООО ""АЙКОН""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/1228543190/detail.aspx
1252416655,Рация TYT MD-UV390 DMR AES 256 ip67 Type-C 10 Вт,comms_ew,dual_use_demand,16_crypto_equipment,"Устройства для негласного получения информации, а также шифровальная техника",泉州市洛江区帕雷霍贸易有限公司,cn_business,cross_border_cn,https://www.wildberries.ru/catalog/1252416655/detail.aspx
